StrategyName|ExDestination|Symbol|SecurityID|Side|Currency|OrderQty|Price|StartTime|EndTime|MinPctVolume|MaxPctVolume|ExecutionStyle|WouldLevel|WouldDark|AuctionPct|AggregatedStyle|ExcludeAuction|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|08:00|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|19:00|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25| |10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|0|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|110|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30| |20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|0|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|10|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|110|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10| |3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|0|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|1|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|2|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|4|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|5|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20| |7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|0|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|-1|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|100|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3| |yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|no|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|tata|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7| |30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|0|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|10|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|110|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes| |yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|no|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|tata|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30| |1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|0|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|2|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|3|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|4|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes| |
1|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
|XPAR|FTE|FR0000133308|1|EUR|100000|100|16:25|16:30|10|20|3|7|yes|30|yes|1|
